,repo_id,time,first_treat,treat,ttc_d,count,id,post,y0_1,y0_2,y0_3,y0_4,age,size,watchers,forks,has_wiki
830,2465723,8,7,0,42.48761413323045,108,93,1,546.2433243312757,93.57693733956728,118.03920803326474,90.10525750423625,1603.7518981481483,295022,9768,1193,False
831,2465723,9,7,0,34.89691656786359,164,93,1,546.2433243312757,93.57693733956728,118.03920803326474,90.10525750423625,1603.7518981481483,295022,9768,1193,False
832,2556327,1,0,0,28.433877154063786,72,94,0,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
833,2556327,2,0,0,29.847892389340558,82,94,0,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
834,2556327,3,0,0,51.2420322039072,91,94,0,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
835,2556327,4,0,0,57.45228106871932,83,94,0,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
836,2556327,5,0,0,98.53787726556344,94,94,1,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
837,2556327,6,0,0,147.7383978587963,40,94,1,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
838,2556327,7,0,0,98.23586961961962,37,94,1,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
839,2556327,8,0,0,116.37240607193733,26,94,1,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
840,2556327,9,0,0,49.14987862862863,37,94,1,28.433877154063786,29.847892389340558,51.2420322039072,57.45228106871932,1589.340613425926,173919,3530,819,True
841,2573058,1,5,1,22.46259533201841,169,95,0,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
842,2573058,2,5,1,123.15390843313374,167,95,0,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
843,2573058,3,5,1,75.34068994341564,108,95,0,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
844,2573058,4,5,1,41.72488149899488,608,95,0,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
845,2573058,5,5,1,68.4044193416614,527,95,1,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
846,2573058,6,5,1,138.19814033317505,234,95,1,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
847,2573058,7,5,1,110.22097982136177,99,95,1,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
848,2573058,8,5,1,110.97559453703703,125,95,1,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
849,2573058,9,5,1,156.49581111643252,174,95,1,22.46259533201841,123.15390843313374,75.34068994341564,41.72488149899488,1587.0377083333333,124768,29602,5516,True
850,2584777,1,5,1,114.62170224622771,81,96,0,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
851,2584777,2,5,1,84.15949534674982,98,96,0,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
852,2584777,3,5,1,99.90513518069041,103,96,0,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
853,2584777,4,5,1,65.44009874131945,96,96,0,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
854,2584777,5,5,1,57.425204637410516,119,96,1,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
855,2584777,6,5,1,58.48794824531322,81,96,1,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
856,2584777,7,5,1,49.92204161579161,91,96,1,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
857,2584777,8,5,1,81.07233558472856,73,96,1,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
858,2584777,9,5,1,54.73389256535948,85,96,1,114.62170224622771,84.15949534674982,99.90513518069041,65.44009874131945,1584.8221064814816,121309,9077,2441,True
859,2594116,1,5,1,351.7532986111111,99,97,0,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
860,2594116,2,5,1,131.67589084039196,223,97,0,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
861,2594116,3,5,1,70.15590527946567,384,97,0,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
862,2594116,4,5,1,66.69688814795444,478,97,0,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
863,2594116,5,5,1,80.52630633718134,385,97,1,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
864,2594116,6,5,1,87.65370527737167,456,97,1,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
865,2594116,7,5,1,88.15966386142499,354,97,1,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
866,2594116,8,5,1,92.91303034979424,315,97,1,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
867,2594116,9,5,1,70.19414903286794,382,97,1,351.7532986111111,131.67589084039196,70.15590527946567,66.69688814795444,1583.2030324074074,904939,204,119,True
868,2649214,1,7,0,62.08655978509374,81,98,0,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
869,2649214,2,7,0,80.50873667227833,99,98,0,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
870,2649214,3,7,0,45.29410686728395,102,98,0,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
871,2649214,4,7,0,43.2287580216355,101,98,0,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
872,2649214,5,7,0,58.19345164609053,117,98,1,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
873,2649214,6,7,0,48.919800620195666,106,98,1,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
874,2649214,7,7,0,64.75239486882715,144,98,1,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
875,2649214,8,7,0,66.1242095535458,129,98,1,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
876,2649214,9,7,0,65.10766369047619,140,98,1,62.08655978509374,80.50873667227833,45.29410686728395,43.2287580216355,1574.7208333333333,2798973,13301,830,False
877,2717549,1,0,0,198.2776292293233,133,99,0,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
878,2717549,2,0,0,140.69224317033976,121,99,0,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
879,2717549,3,0,0,174.79520302287582,170,99,0,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
880,2717549,4,0,0,203.55668632557192,136,99,0,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
881,2717549,5,0,0,159.21608866330502,314,99,1,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
882,2717549,6,0,0,163.2243345672214,227,99,1,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
883,2717549,7,0,0,90.27988498013585,289,99,1,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
884,2717549,8,0,0,72.4085165359225,216,99,1,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
885,2717549,9,0,0,138.80930040445665,182,99,1,198.2776292293233,140.69224317033976,174.79520302287582,203.55668632557192,1564.0792592592593,145549,7624,2052,False
886,2880469,1,7,0,133.82811196700902,119,100,0,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
887,2880469,2,7,0,101.98619280167264,155,100,0,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
888,2880469,3,7,0,73.71953117484368,154,100,0,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
889,2880469,4,7,0,69.43013994107744,121,100,0,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
890,2880469,5,7,0,47.79624049889442,134,100,1,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
891,2880469,6,7,0,54.09725669006919,182,100,1,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
892,2880469,7,7,0,68.61553799139051,114,100,1,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
893,2880469,8,7,0,37.52087068229577,141,100,1,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
894,2880469,9,7,0,38.32196545756922,103,100,1,133.82811196700902,101.98619280167264,73.71953117484368,69.43013994107744,1539.8286574074075,73813,4738,1300,True
895,2884111,1,5,1,141.8169376596424,203,101,0,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
896,2884111,2,5,1,104.86599356661857,231,101,0,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
897,2884111,3,5,1,119.8989399353781,480,101,0,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
898,2884111,4,5,1,127.97491318001293,802,101,0,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
899,2884111,5,5,1,130.62439751770012,973,101,1,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
900,2884111,6,5,1,149.5979908869966,1282,101,1,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
901,2884111,7,5,1,169.12849790925782,1281,101,1,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
902,2884111,8,5,1,176.25554818714406,1021,101,1,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
903,2884111,9,5,1,175.99228041207772,797,101,1,141.8169376596424,104.86599356661857,119.8989399353781,127.97491318001293,1539.3540162037036,671964,11193,9261,True
904,2907031,1,5,1,72.16549222571628,159,102,0,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
905,2907031,2,5,1,41.48921645929784,96,102,0,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
906,2907031,3,5,1,72.74388407590759,202,102,0,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
907,2907031,4,5,1,152.7617776308054,63,102,0,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
908,2907031,5,5,1,90.08835589693227,99,102,1,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
909,2907031,6,5,1,112.0008143939394,66,102,1,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
910,2907031,7,5,1,85.91842409101174,82,102,1,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
911,2907031,8,5,1,92.01661729600694,64,102,1,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
912,2907031,9,5,1,34.65643262553419,104,102,1,72.16549222571628,41.48921645929784,72.74388407590759,152.7617776308054,1536.1262847222222,51380,1446,425,True
913,2935735,1,7,0,61.86215552345229,274,103,0,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
914,2935735,2,7,0,84.32986178909034,239,103,0,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
915,2935735,3,7,0,124.89710107600733,182,103,0,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
916,2935735,4,7,0,127.06371642752022,151,103,0,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
917,2935735,5,7,0,116.31427673534462,151,103,1,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
918,2935735,6,7,0,91.09239531663361,112,103,1,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
919,2935735,7,7,0,50.49312651791135,122,103,1,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
920,2935735,8,7,0,27.777132862028694,111,103,1,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
921,2935735,9,7,0,42.39529406721536,108,103,1,61.86215552345229,84.32986178909034,124.89710107600733,127.06371642752022,1532.1148148148147,92974,33317,7691,True
922,3019537,1,11,0,226.41893272455525,127,104,0,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
923,3019537,2,11,0,192.72936849704087,194,104,0,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
924,3019537,3,11,0,281.40275353652265,180,104,0,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
925,3019537,4,11,0,224.72985155216602,224,104,0,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
926,3019537,5,11,0,190.80505518062077,142,104,1,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
927,3019537,6,11,0,140.19311936728394,150,104,1,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
928,3019537,7,11,0,127.11407947530864,195,104,1,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
929,3019537,8,11,0,64.79909547818366,219,104,1,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
930,3019537,9,11,0,79.62932826194515,131,104,1,226.41893272455525,192.72936849704087,281.40275353652265,224.72985155216602,1519.447662037037,34666,4345,716,True
931,3038937,1,6,0,48.973407505216485,71,105,0,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
932,3038937,2,6,0,68.09490607193732,78,105,0,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
933,3038937,3,6,0,96.343376093107,72,105,0,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
934,3038937,4,6,0,96.23109928266177,91,105,0,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
935,3038937,5,6,0,48.23421794421003,79,105,1,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
936,3038937,6,6,0,17.69189080849142,82,105,1,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
937,3038937,7,6,0,56.5054160731244,78,105,1,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
938,3038937,8,6,0,47.694751065549674,63,105,1,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
939,3038937,9,6,0,33.57202562830688,70,105,1,48.973407505216485,68.09490607193732,96.343376093107,96.23109928266177,1516.6960532407406,77631,3433,1343,True
940,3100121,1,5,1,231.49484023983,244,106,0,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
941,3100121,2,5,1,482.38691247343655,244,106,0,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
942,3100121,3,5,1,411.05508022241816,189,106,0,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
943,3100121,4,5,1,351.546051099537,200,106,0,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
944,3100121,5,5,1,146.57205504414299,430,106,1,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
945,3100121,6,5,1,104.86218967247991,309,106,1,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
946,3100121,7,5,1,98.36324612166992,228,106,1,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
947,3100121,8,5,1,60.6943017578125,192,106,1,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
948,3100121,9,5,1,34.63653343023256,172,106,1,231.49484023983,482.38691247343655,411.05508022241816,351.546051099537,1504.735300925926,129590,40058,3881,True
949,3217621,1,5,1,405.2169463734568,6,107,0,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
950,3217621,2,5,1,242.84395736882718,12,107,0,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
951,3217621,3,5,1,17.103900707485653,142,107,0,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
952,3217621,4,5,1,27.962430782498185,204,107,0,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
953,3217621,5,5,1,18.668769079137732,256,107,1,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
954,3217621,6,5,1,64.23753889176444,161,107,1,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
955,3217621,7,5,1,55.647260113536156,168,107,1,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
956,3217621,8,5,1,51.56012822004966,179,107,1,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
957,3217621,9,5,1,57.45443369708995,168,107,1,405.2169463734568,242.84395736882718,17.103900707485653,27.962430782498185,1489.443148148148,1857078,6961,3336,True
958,3228505,1,5,1,132.41492293309707,1113,108,0,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
959,3228505,2,5,1,143.8611068987098,1154,108,0,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
960,3228505,3,5,1,184.22949110667804,1107,108,0,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
961,3228505,4,5,1,159.53008047670428,1004,108,0,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
962,3228505,5,5,1,147.51663813920453,880,108,1,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
963,3228505,6,5,1,99.8569805936073,584,108,1,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
964,3228505,7,5,1,73.72835273388326,559,108,1,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
965,3228505,8,5,1,53.02468881737428,492,108,1,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
966,3228505,9,5,1,41.49597785947712,425,108,1,132.41492293309707,143.8611068987098,184.22949110667804,159.53008047670428,1488.2372569444444,330585,59941,17358,False
967,3234987,1,5,1,84.96735644087069,912,109,0,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
968,3234987,2,5,1,109.86761534009972,780,109,0,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
969,3234987,3,5,1,108.2374686014636,787,109,0,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
970,3234987,4,5,1,90.09322683621122,740,109,0,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
971,3234987,5,5,1,92.81043466630102,861,109,1,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
972,3234987,6,5,1,71.99207791865257,746,109,1,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
973,3234987,7,5,1,94.21022850832483,436,109,1,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
974,3234987,8,5,1,56.37207767541883,493,109,1,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
975,3234987,9,5,1,93.37563031816501,901,109,1,84.96735644087069,109.86761534009972,108.2374686014636,90.09322683621122,1487.268900462963,2835281,1573,4695,False
976,3351871,1,9,0,84.77372222222222,265,110,0,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
977,3351871,2,9,0,114.59277900653221,292,110,0,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
978,3351871,3,9,0,87.27231637286324,312,110,0,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
979,3351871,4,9,0,75.733086461126,373,110,0,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
980,3351871,5,9,0,248.43186864929052,308,110,1,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
981,3351871,6,9,0,363.73803719507663,249,110,1,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
982,3351871,7,9,0,404.75760644887845,213,110,1,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
983,3351871,8,9,0,265.0605650897545,261,110,1,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
984,3351871,9,9,0,259.7502811556191,233,110,1,84.77372222222222,114.59277900653221,87.27231637286324,75.733086461126,1473.5987731481482,214869,24432,3700,True
985,3390243,1,0,0,159.41452728307945,248,111,0,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
986,3390243,2,0,0,205.0157603426238,297,111,0,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
987,3390243,3,0,0,130.26399028959352,431,111,0,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
988,3390243,4,0,0,125.9621529697648,422,111,0,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
989,3390243,5,0,0,116.55941674496907,473,111,1,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
990,3390243,6,0,0,130.39879525759736,546,111,1,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
991,3390243,7,0,0,121.2757068577263,662,111,1,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
992,3390243,8,0,0,113.85774865498291,401,111,1,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
993,3390243,9,0,0,89.0062128918941,456,111,1,159.41452728307945,205.0157603426238,130.26399028959352,125.9621529697648,1469.2031828703705,1356219,25642,2846,True
994,3431193,1,5,1,94.91642809661631,787,112,0,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
995,3431193,2,5,1,84.32585169706181,658,112,0,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
996,3431193,3,5,1,90.64199018170675,559,112,0,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
997,3431193,4,5,1,41.25370367763597,444,112,0,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
998,3431193,5,5,1,42.29265567468053,513,112,1,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
999,3431193,6,5,1,49.1399466080402,398,112,1,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
1000,3431193,7,5,1,25.164002851321374,384,112,1,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
1001,3431193,8,5,1,32.793364091831556,365,112,1,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
1002,3431193,9,5,1,43.84716085515274,331,112,1,94.91642809661631,84.32585169706181,90.64199018170675,41.25370367763597,1464.3523611111111,79227,14177,6919,True
1003,3470471,1,0,0,52.054095134248946,449,113,0,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
1004,3470471,2,0,0,36.909057258407834,435,113,0,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
1005,3470471,3,0,0,44.28141334585694,451,113,0,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
1006,3470471,4,0,0,32.10400044145612,409,113,0,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
1007,3470471,5,0,0,45.40806843588996,381,113,1,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
1008,3470471,6,0,0,43.13315590138331,415,113,1,52.054095134248946,36.909057258407834,44.28141334585694,32.10400044145612,1460.402974537037,118417,72842,12170,True
